label;text
0;TapiBoo (ОРТОПЕДИЧЕСКАЯ ОБУВЬ) https://vk.com/album-19270571_277671522  💯💯💯ОРТОПЕДИЧЕСКАЯ НАТУРАЛЬНАЯ ОБУВЬ ДЛЯ ДЕТОК 👼👼👼
0;Ищет дом желтоглазая кошечка Леся!🍀 Леся молодая, оооочень ласковая, стерилизованная кошечка! От паразитов обработана, ходит в лоток, любит понежиться! У Леси необычный укороченный закрученный хвостик! 🐈 Пристраивается ответственным людям, с возможностью иногда интересоваться судьбой кошечки. Пишите ,все вопросы в личку Елена https://vk.com/id400628607
0;новая планка молодые люди, РОАД ТУ ТИТАН СУКААААААААААА
0;ищу модель (девушку) с темными (или пепельными, или темно-какими-то) волосами для фото для первой композиции нужно длинное черное (или темного оттенка) платье (желательно с длинным рукавом и без вырезов) для второй композиции определенной одежды не требуется без оплаты, но можно договориться о вознаграждении, пишите в личку, если можете помочь
1;Ура! Хорошие новости!   Нас становится больше!💜   Возраст участников нашего проекта от 14 до 35 лет.  Теперь молодые люди от 31 до 35 лет проживающие на территории Красноярского края тоже могут принимать участие в нашем конкурсе!    Не упусти свой шанс сделать мир вокруг лучше!♥  #Твойкрай #ТерриторияКрасноярскийкрай
1;ЛДПР за киберспорт! Ура! Отличная новость!   Сегодня прошло заседание Экспертного совета при Комитете по физической культуре, спорту, туризму и делам молодежи, посвященное вопросам развития киберспорта.    Перед собравшимися выступил председатель комитета Борис Пайкин. «Уже сейчас очевидно, что по количеству занимающихся он составляет солидную конкуренцию классическим видам спорта, – сказал Борис Пайкин. - И это неплохо, ведь киберспорт развивает сообразительность, быстроту реакции и скорость принятия решений».    Киберспорт достаточно новый и прогрессивный вид спорта, который сегодня нуждается в поддержке. ЛДПР делает все, чтобы создать благоприятные условия для его развития. Это способствует взаимодействию с молодым поколением, дает возможность оказывать на него влияние».    «Мы активно сотрудничаем с Федерацией компьютерного спорта России, – подчеркнул депутат ЛДПР Пайкин, - Считаю, что совместными усилиями мы добьемся достойного результата».    Как вы относитесь к данному виду спорта?! Пишите в комментариях!    #лдпр #киберспорт #пайкин #дота
0;И еще :  30 лет - не значит здоровая , потому что молодая.  Так рассуждают только идиоты.  И в 29 бывает всякое.  И постоянно мыть полы после того, как Вы прошлись по МОЕМУ ламинату в своей обуви, я не могу.  Надо уважать чужой труд .  обувь люди снимают.
0;Сегодня у станции Клин под колёсами «Сапсана» погиб Клинский студент.  Скоростной поезд Сапсан Москва – Санкт-Петербург днем 20 февраля насмерть сбил молодого человека на железнодорожной станции Клин.  Погибший – 21-летний студент четвертого курса столичной Консерватории имени П. И. Чайковского Григорий С. Воздушный поток от скоростного поезда затянул молодого человека под рельсы и переехал. Студент погиб на месте от полученных травм. Со слов машиниста, молодой человек бросился под поезд сам. Задержки в движении поездов нет. «Подслушано в Клину» выражает искренние соболезнования семье и близким.  Пожалуйста будьте внимательны и осторожны.
1;Приглашаем принять участие студентов в Международный конференции молодых учёных!  С 12 по 23 апреля 2021 года в Московском государственном университете имени М.В.Ломоносова в рамках Международного молодежного научного форума «Ломоносов-2021» пройдет XXVIII Международная научная конференция студентов, аспирантов и молодых ученых «Ломоносов» – http://lomonosov-msu.ru/rus/event/7000/    Формат проведения Конференции: дистанционный с возможным очным участием (на усмотрение оргкомитетов секций).    Все желающие принять участие в Конференции представляют в организационный комитет тезисы докладов для отбора к участию. Тезисы должны быть представлены до 3 марта 2021 года (включительно) ТОЛЬКО с помощью системы электронной регистрации на сайте.    Работа Конференции пройдет по 41 секции и более чем 350 подсекциям. Приглашайте ваших коллег и молодых исследователей.    Для участников Конференции будет издан DVD-диск с тезисами докладов конференции (с ISBN). Все материалы конференции будут размещены на сайте конференции.    Помимо Конференции «Ломоносов» приглашаем студентов, аспирантов и молодых ученых, работающих под Вашим научным руководством, принять участие в других мероприятиях Форума «Ломоносов-2021», регистрация на которые также уже открыта:  • Международный конкурс инновационных проектов и стартапов «Потенциал будущего» (20-22 апреля) – http://lomonosov-msu.ru/rus/event/6632/  • Конференция «Современные технологии и индивидуальные образовательные траектории» (16-17 апреля) – http://lomonosov-msu.ru/rus/event/6633/  • Международный конгресс молодых ученых (20-22 апреля) – http://lomonosov-msu.ru/rus/event/6634/  Информационное письмо о мероприятиях Форума «Ломоносов-2021» – https://lomonosov-msu.ru/file/event/7000/eid7000_information_letter.pdf
0;Ищу очень любезного молодого человека. Ехал с Рязань-1 сегодня (20.02.21) в 18:32. Хотела бы сказать спасибо) Анон
0;Парные тату.   Довольно часто молодые люди ищут эскизы для парной татуировки. Если вы решили сделать себе такого рода работы, стоит обдумать что именно она будет обозначать - крепкая любовь, дружба или что то личное.   Для таких целей мы подобрали наиболее популярные эскизы. Однако наш художник готов разработать для вас индивидуальный эскиз, исходя из: смысл, стиль, культура.   Составить эскизы из набора орнаментов возможно с использованием разных исторических стилей, а также перевести любую фотографию или картинку человека, животного в контурные рисунки.  Задать вопрос можно здесь vk.me/tengusu
0;Походу меня взломали добрые люди! Я и подумать не могла, что такая молодая на данный момент!
0;Уважаемые жители города!   В рамках реализации программы по капитальному ремонту лифтового хозяйства на 2021 год в городе Ясиноватая запланированы ремонты лифтов по следующим адресам:  1. ул. Некрасова д. 20, 1 подъезд  2. микрорайон Центральный д. 11, 2 подъезд  3. 3 микрорайон д. 8, 1 подъезд  4. 3 микрорайон д. 8, 2 подъезд  5. 3 микрорайон д. 9, 1 подъезд  6. 3 микрорайон д. 9, 2 подъезд  7. квартал Молодежный д. 8, 2 подъезд.  Начало работ – март 2021 года.    За период 2019-2020гг. в городе Ясиноватая отремонтировано 24 лифта, большинство из них не работали по несколько лет.
0;Минстрой провел выездное совещание по контролю за строительством домов для переселенцев в Подольске  20 февраля министерство строительного комплекса Московской области провело выездное совещание по контролю за ходом строительства двух домов с квартирами для переселенцев в рамках нацпроекта «Жилье и городская среда» в поселке Дубровицы городского округа Подольск. В мероприятии приняли участие начальник управления программ ликвидации аварийного жилья минстроя Константин Лапин, представители местной администрации и застройщика.  В настоящее время на объекте выполняются отделочные работы. На строительной площадке работают около 100 рабочих, сообщили в министерстве.  В рамках реализации нацпроекта «Жилье и городская среда» в дома в поселке Дубровицы будут переселены 329 человек из 119 аварийных помещений общей площадью более 5,1 тысяч квадратных метров. В новостройки переедут жители аварийных домов, расположенных по адресам: ул. Курчатова, д. 15, д. 17/5 ул. Быковская, д. 16/2 д. Бережки, д. 4, к. А п. Молодёжный, д. 21, д. 23, д. 24, д.25, д. 26 п. Дубровицы, д. 63, д. 64, д. 65, д. 66.  Завершить строительство домов и ввести объекты в эксплуатацию планируется во II квартале 2021 года.  Отметим, расселение аварийного жилищного фонда, признанного таковым до 1 января 2017 года, осуществляется в рамках федерального проекта «Обеспечение устойчивого сокращения непригодного для проживания жилищного фонда». Эти мероприятия реализуются и средства на их выполнение выделяются по национальному проекту «Жилье и городская среда».  #переселение #нацпроект #Подольск #Дубровицы
0;По новой дороге в Белгороде пустят маршруты общественного транспорта  Генеральный директор Единой транспортной компании Александр Васильченко рассказал о планах связать улицы Раздобаркина и Молодёжную с улицей Есенина. Общественный транспорт в данном направлении пустят с началом работы новой маршрутной сети.
0;Дорогие друзья, вас приветствует экологическое отделение школы «Лампа». Рады сообщить, что мы открываем набор на онлайн курс по Экологии! 🎉   🌱7 дней по 2 пары в день два наших лучших преподавателя по экологии, студентки биологического факультета МГУ направления «Экология и природопользование», призеры ВсОШ по экологии, участники актуальных экологических и образовательных проектов (таких как Экопатруль, Янтарные искры и тд.) будут готовить вас к участию в экологических олимпиадах, а так же помогут в целом познакомиться с набирающей популярность наукой.    ➡️Наш курс будет проходить с 22 по 27 марта 2021 года на онлайн платформе Zoom. Будет полезно и интересно всем, кто:    ✅Уже интересуется экологией и хочет расширить свои знания    ✅Собирается участвовать или уже учувствуете в олимпиадах.    ✅Особенно наш курс будет актуален тем, кто прошел на заключительный этап ВсОШ по Экологии 2021.    ➡️Что включает наш курс:    ✅11 пар + 1 бесплатное вводное занятие    На них мы затронем такие актуальные темы как: устойчивое развитие человечества, глобальные и локальные экологические проблемы, экополитику, зеленую экономику и биоэкологию (аутэкология, демэкология и синэкология). Пройдя наш курс вы будете чувствовать себя уверннно при написании любых экологических работ, а также сможете интегрировать полученные знания в любую сферу ваших научных интересов.    ❗️Цена: 1000р за полный курс.    Но! При успешном выполнении заданий вводной лекции, особо отличившимся участникам мы подарим скидку (200р).    А также если вы приведете с собой друга, цена на курс так же будет снижена (1500 р за двух участников)!  Регистрация  ⬇️⬇️⬇️  https://forms.yandex.ru/u/5fc7e8a81df0243db3349ae8/  Будем очень рады репосту!
0;4- дневный онлайн-марафон Первые деньги на инвестициях  Вы узнаете, как правильно инвестировать, чтобы создать капитал и получать с него дополнительный доход.  А также: - Что такое инвестиции и как они приносят доход - Как стать миллионером, инвестируя всего 5 000₽ в месяц - Кейс о том, как я получил доходность 48,8% на инвестициях за 5 месяцев 2020 года, когда многие теряли доходы - Подробная инструкция, как купить свою первую доходную акцию - 3 стратегии инвестирования для молодежи, людей среднего возраста и пенсионеров - 10 ошибок новичков, которые могут помешать вам сохранить и приумножить свой капитал  Вы составите личный финансовый план, который позволит получать доход с инвестиций  Принять участие в марафоне: https://vk.cc/bYpHmh
0;Молодёжный тульский Арсенал пополнился ещё тремя новичками    http://sports71.ru/fn_684414.html  На сайте ИА Тульские новости появилась информация о том, что В молодёжном составе Арсенала появились ещё три футболиста. Они внесены в заявку для участия в первенстве страны. #АрсеналТула
1;Дамы и господа, напоминанием, что до закрытия приёма заявок на «Зимнюю ассамблею РТУ МИРЭА» осталось пять дней. Поторопитесь заполнить заявку не позднее 24 февраля 23:59 по ссылке — vk.cc/bYg3UI.  #sumirea #rtumirea #балртумирэа #балПетра #Росмолодежь #Ресурсцентр #ВКМП #НЛСК #Россиястранавозможностей
0;Young Dells - Путь  prod. by Я  Mix. by тоже Я   Лучший продюссер Бузулука Да и не только Бузулука Ну почти лучший  Но Бузулука точно
0;В Донецке поздравили ветеранов с Днем защитника Отечества    В преддверии Дня защитника Отечества в Донецке наградили почетных ветеранов. Глава города Алексей Кулемзин вручил памятные награды за вклад в развитие ветеранского движения, помощь в решении социальных вопросов и активную работу в деле патриотического воспитания молодежи.  https://youtu.be/DtIm-wNQ098
0;Результаты вчерашней интеллектуальной игры «Кто бы мог подумать.Live», которая прошла в рамках областного фестиваля работающей молодежи «Юность России»   Команда Касторенского района «Муниципальный патруль» становится 🥈Лауреатом II степени!👍🏻   Кто молодцы - вы молодцы! ✌🏻   #молодежь46 #ЮностьРоссии2021 #ктобымогподумать
1;🎓💡Международный конкурс инновационных проектов и стартапов «Потенциал будущего»   С 20 по 22 апреля 2021 года в МГУ имени М.В. Ломоносова в рамках Международного форума «Ломоносов-2021» пройдет Международный конкурс инновационных проектов и стартапов «Потенциал будущего». Работа Конкурса пройдет в дистанционном формате.  🎯 Цель конкурса - стимулирование предпринимательской активности молодежи и помощь в поиске потенциальных инвесторов для инновационных проектов и стартапов.  Если Вы хотите принять участие в конкурсе, то в срок до 31 марта 2021 года (включительно) нужно направить заявку (включая презентацию проекта), через электронную систему регистрации.  ❗Важно: соавторы / участники команды проекта могут подать заявку на участие в Конкурсе после того, как заявку подаст автор / руководитель проекта (но не позднее окончания срока приема заявок).  Ваш проект может быть представлен по любой тематике (включая социальные проекты), поскольку Форум «Ломоносов» охватывает все направления современной науки, образования и технологий. В соответствии с тематиками поступивших проектов, оргкомитет Форума «Ломоносов» формирует для Конкурса «Потенциал будущего» необходимый состав экспертов.  🏅Авторы лучших проектов будут иметь возможность представить свои идеи потенциальным инвесторам.  📍Подробности на сайте https://lomonosov-msu.ru/rus/event/6632/  #МГУ #Ломоносов2021 #форумЛомоносов #ПотенциалБудущего #СтудсоюзМГУ #РССО
0;Молодой копирайтер (опыт полгода) предлагает свои услуги по написанию статей: ✅ - Для вывода из пса (300р или для первых пяти человек 150 рублей +отзыв) ✅ - Копирайтинг (первая статья за отзыв, далее 35 рублей за 1000 знаков) ✅ - Рерайтинг (также первая статья за отзыв, потом 30 рублей за 1000 знаков) ✅ - Арбитражные статьи (100 рублей за штуку) Если вам нужен человек, который будет писать качественные тексты для ваших каналов, то можете смело обращаться ко мне.
0;Открытое море: Новые жертвы (2010)  Жанр: ужасы, триллер    Группа молодых людей, отправилась отдыхать на яхте в открытое море. Внезапно их яхта ударяется о риф. Днище лодки пробито, скоро она перевернется, они знают, что искать их никто не будет, а единственный шанс спастись — доплыть до виднеющегося вдалеке острова. Но путь предстоит нелегкий, в открытом море они могут стать легкой добычей для акул
0;Практически всем известна басня Ивана Андреевича Крылова “Стрекоза и муравей”.  Он более всего известен всем, как автор 236 басен, собранных в девять прижизненных сборников.  Практически всем известна басня Ивана Андреевича Крылова “Стрекоза и муравей”.  Он более всего известен всем, как автор 236 басен, собранных в девять прижизненных сборников.  Родители этого молодого человека выложили фотографию сочинения в интернете. Они даже не подозревали какой интерес будет вокруг этого школьного творения.
0;🗣 ДОБРО ПО УКАЗУ - НЕ ДОБРО! ☝🏻 📚 И.С. ТУРГЕНЕВ 📖  ☀ Да, наша жизнь наполнена смыслом, когда мы замечаем добро и можем его по-настоящему ценить, а не принимать как должное. Как же в яблочко попал наш классический писатель полтора столетия назад, ведь, по иронии судьбы, годом ранее одна специфичная женщина, претендующая на лавры ведущего политтехнолога региона, дала понять мне, что я в корне не прав, вкладывая своё время и ресурсы в центры помощи детям, оставшимся без попечения родителей, на территории города Челябинска, так как у ребят оттуда сводятся к нулю все шансы приобщиться к деятельности по вершению судьбы своего города, своего региона и своей Родины 🇷🇺  ✅ А я как был в корне не согласен с этим человеком, так и по сегодняшний день совершенно точно не могу принять и рассматривать всерьёз данную точку зрения. Просто потому, что ни разу не делил людей по категориям, видам, роду деятельности, возрасту и т.д. Молодёжь - это молодёжь, и всё. Одним этим словом сказано всё!) 😁 Точно так же, как дети и есть дети. Нет и не может быть чужих детей вокруг нас! Мы сами-то совсем недавно были такими же ребятками и в глубине души ежедневно жаждем пронести до самого конца пути этот неповторимый фрагмент нашей жизни 😊🔥  🤗 Быть может, это и есть одна из наших точек соприкосновения с директором Лазертаг-клуба [club41659498|«Боец»] [id106190167|Евгением Ситушкиным]. Женю я хорошо знаю лично с лета 2018 года, и мы вместе, действуя с начала 2020 года одним сплочённым кулаком, готовы приносить праздник детям в каждый двор и дом Челябинска. Ну а наш основной мотив вы можете найти в словах из песни [club137518957|Эда Ширана] «Photograph»: «We keep this love in a photograph, we made these memories for ourselves, where our eyes are never closing!» 🎤  🤝🏻 В общем, как бы там не было, спасибо [id11523911|Ольге Андреевне Мацкив] за приглашение в [club152051384|МБУ Центр «Надежда»] и проявленную инициативу, [id161422623|Егору Фомину] за качественные живые снимки с нашего мероприятия, [id199341316|Никите Оленину] и [id41290113|Денису Зольникову] за неравнодушие и вклад в яркие краски жизни детям. Тогда как я до сих под впечатлением от подарка воспитанников Центра на День защитника Отечества нашему коллективу и воспоминаний 6-7-летних малышей о нашем совместном провождении времени в 2020 году 👫  ⭐ Вот так и получается, что счастливый человек – это тот, кто утром с радостью идёт на работу, а вечером с радостью возвращается домой 🌠  #23февраля #Лазертаг #ДелаемДетям #МБУЦентрНадежда #СоветскийРайон #Челябинск #ДобрыеДела #РеальныеДела #МечтаюДумаюБерусьДелаю #ErmakovDA
1;Проекты научного сотрудничества между Кубой и Россией  Москва, 20 февраля (Пренса Латина) Реализация различных проектов научного и академического сотрудничества между российскими и кубинскими учреждениями продолжается, сказал Густаво Кобрейро, советник по вопросам образования и науки Посольства Кубы.  В эксклюзивном интервью агентству Пренса Латина кубинский дипломат напомнил, что в 2020 году между двумя странами было подписано научное соглашение, которое способствовало укреплению связей между университетами и научными центрами. В этом году завершается первая группа из 16 совместных исследовательских проектов по стратегическим вопросам развития страны, в основном в области фундаментальных наук, потому что без них очень сложно заниматься инженерией и инновациями, - пояснил он. Отметил, что эти исследования связаны с ядерными науками с медицинскими приложениями, исследованиями окружающей среды, морских экосистем, прикладной физикой, биофизикой и биотехнологией.  Сообщил, что в этом году ожидается подписание нового соглашения еще по 20 исследовательским проектам в области фундаментальных наук, которые будут выполнены в течение трех лет. Это еще один пример климата взаимного доверия, сложившегося в это время, - сказал он.  Он подчеркнул, что в настоящее время Куба участвует в качестве полномочного государства в Центре ядерных исследований, расположенном в российском городе Дубна, и в Международном центре научно-технической информации в Москве. Эти проекты совместно финансируются правительствами обеих стран через Министерство науки, технологий и окружающей среды Кубы и Фонд фундаментальных исследований Российской академии наук.  Кобрейро подчеркнул, что с прошлого года Группа биотехнологической и фармацевтической промышленности Кубы (BioCubaFarma) имеет представительство в Москве, которое уже подписало важные соглашения с российскими учреждениями. По его словам, цель состоит в том, чтобы разработать в стране продукты, являющиеся результатом кубинских биотехнологий, имея потенциальный рынок сбыта на этой территории. Компания BioCubaFarma уже заключила соглашения с Институтом сывороток и вакцин им. Мечникова и Институтом биорганической химии им. Шемякина-Овчинникова, которые вместе с Центром молекулярной иммунологии Кубы образуют Центр инноваций и разработок в области передовой иммунотерапии. Соглашения о совместной разработке были заключены для создания трех технологических компаний в научном парке Сколково, одном из самых важных в Европе, на основе проектов с интеллектуальной собственностью, принадлежащих компаниям BioCubaFarma.  Кубинский дипломат сказал, что эти результаты необходимо добавить к результатам, полученным в магистратуре и докторантуре наших студентов в России, что также является вкладом в общее научное наследие двух стран.  Он также отдельно остановился на встречах ректоров вузов России и Кубы, которые проводятся уже много лет. В прошлом году при поддержке Министерства высшего образования Кубы в Гаване приняли участие представители научных центров обеих стран.  Заверил, что обе страны удобряли землю для появления новых проектов. КОВИД-19 замедлил этот процесс, но мосты межличностных и межведомственных отношений все еще строятся, что скоро даст новые результаты, - сказал он.  Источник: https://ruso.prensa-latina.cu/ #Куба #Россия #Наука
1;🎓💡Международный конкурс инновационных проектов и стартапов «Потенциал будущего»   С 20 по 22 апреля 2021 года в МГУ имени М.В. Ломоносова в рамках Международного форума «Ломоносов-2021» пройдет Международный конкурс инновационных проектов и стартапов «Потенциал будущего». Работа Конкурса пройдет в дистанционном формате.  🎯 Цель конкурса - стимулирование предпринимательской активности молодежи и помощь в поиске потенциальных инвесторов для инновационных проектов и стартапов.  Если Вы хотите принять участие в конкурсе, то в срок до 31 марта 2021 года (включительно) нужно направить заявку (включая презентацию проекта), через электронную систему регистрации.  ❗Важно: соавторы / участники команды проекта могут подать заявку на участие в Конкурсе после того, как заявку подаст автор / руководитель проекта (но не позднее окончания срока приема заявок).  Ваш проект может быть представлен по любой тематике (включая социальные проекты), поскольку Форум «Ломоносов» охватывает все направления современной науки, образования и технологий. В соответствии с тематиками поступивших проектов, оргкомитет Форума «Ломоносов» формирует для Конкурса «Потенциал будущего» необходимый состав экспертов.  🏅Авторы лучших проектов будут иметь возможность представить свои идеи потенциальным инвесторам.  📍Подробности на сайте https://lomonosov-msu.ru/rus/event/6632/  Проведение Конкурса «Потенциал будущего» поддержано грантом Президента Российской Федерации на развитие гражданского общества, предоставленным Фондом президентских грантов на проект «Международный молодежный научный форум «Ломоносов».  #МГУ #Ломоносов2021 #ФорумЛомоносов #ПотенциалБудущего #СтудсоюзМГУ #РССО
0;Сапсан насмерть сбил студента консерватории в Подмосковье  Скоростной поезд Сапсан Москва – Санкт-Петербург днем 20 февраля насмерть сбил молодого человека на железнодорожной станции Клин в Подмосковье.  По данным РЕН ТВ, погибший – 21 летний студент четвертого курса столичной Консерватории имени П. И. Чайковского Григорий С. Воздушный поток от скоростного поезда затянул молодого человека под рельсы и переехал. Студент погиб на месте от полученных травм.  Со слов машиниста молодой человек бросился под поезд сам. Задержки в движении поездов нет.  #Подмосковье #мо #НовостиПодмосковья #НовостиДня #МосковскаяОбласть #чп
1;МОЛОДЕЖНЫЙ ЦИФРОВОЙ ФОРУМ «ЭТИЧЕСКИЕ ПРОБЛЕМЫ ПРИМЕНЕНИЯ ЦИФРОВЫХ ТЕХНОЛОГИЙ: КАК ИСКАТЬ РЕШЕНИЕ?»  19 февраля в актовом зале Липецкого филиала Президентской академии уже во второй раз прошел Молодежный форум, по традиции посвященный наиболее актуальным вопросам современности. В этом году обсуждали этические проблемы применения цифровых технологий. Как надежно защитить персональные данные? Как оградить людей от цифрового мошенничества и манипулирования? Как не превратить общество в цифровой концлагерь? Эти и многие другие вопросы прозвучали на форуме.  Гостями и участниками мероприятия стали преподаватели филиала, студенты ЛГПУ, студенты колледжей, а также учащиеся школ города Липецка и области. Почти три часа говорили про техноэтику, особенности сетевого этикета, Интернет-зависимость, киберпреступность и цифровые следы в информационном обществе, юридическую ответственность за нарушение правил интернет этикета и многое другое. Оживленную дискуссию поддерживали с помощью сервиса Mentimeter, который помог быстро выяснить у аудитории, какие вопросы заинтересовали слушателей, выяснить отношение к формам дистанционного образования, обсудить политику цензурирования и модерирования в соцсетях.  Благодарим участников за интереснейшие выступления и приглашаем принять участие в работе форума в следующем году!
1;Круглый стол «Первые шаги в науку» для иностранных студентов ДГМУ  В пятницу, 19 февраля в зале Ученого совета Дагестанского государственного медицинского университета прошел круглый стол «Первые шаги в науку» для иностранных студентов вуза. На мероприятии присутствовали и выступили с докладами проректор по науке Наида Моллаева начальник отдела интеллектуальной собственности и медицинской информации Эймисей Гусейнова директор НИИ экологической медицины Расул Атаев заведующий кафедрой педиатрии ИДПО Магомед Израилов начальник отдела грантов и инноваций Наида Абдуллаева доцент кафедры оперативной хирургии Ильяс Киблаев студентка 6 курса лечебного факультета, председатель СНО Рукият Абдуллаева. Начальник управления международных связей Сажида Хаджалиева поприветствовала гостей и подчеркнула, что иностранные студенты ведут активную студенческую жизнь, посещают различные кружки, совместно с российскими студентами участвуют в международных олимпиадах. Среди иностранных студентов много талантливых, ярких, любознательных молодых людей, которые проявляют интерес к науке. Позитивный настрой и желание участвовать в таких важных и полезных мероприятиях помогут студентам быть успешными в учебе и в науке.  Далее к гостям обратилась Наида Моллаева: «Этот год объявлен годом науки. Это имеет большое значение для развития медицины в стране. Мы живем в век научно-технических революций, где медицина является одним из главных трендов в научной деятельности. В будущем будут особо востребованы врач-биолог, врач-инженер, врач-экономист, и есть тенденция развиваться именно в данном направлении. Необходимо создать условия для выявления талантливой молодежи. Поэтому наш вуз предоставляет все возможности для научно-исследовательской деятельности молодежи». Также она поблагодарила студентов, пожелала не останавливаться на достигнутом, отметив, что университет, в свою очередь, готов помогать и поддерживать новые идеи.  Желающие могли задавать интересующие вопросы. Так, Ауни Доркас, студентка 4 курса лечебного факультета, спросила: «Могут ли студенты-иностранцы получать баллы за достижения в обучении при поступлении в ординатуру?». На что Наида Моллаева ответила, что балльная система распространяется и на иностранных студентов. Начальник отдела интеллектуальной собственности и медицинской информации Эймисей Гусейнова рассказала, что круглый стол о вопросах науки впервые организован и для иностранных студентов. «Наши сотрудники и студенты активно участвуют в разработках научных исследований», – поделилась она. Студенты получили информацию и о ближайших научно-медицинских форумах, одним из которых является фестиваль «Наука Плюс». Из зала прозвучала идея создать группу, чтобы делиться идеями и находить сотоварищей в интересуемых вопросах, на что Гусейнова Э. Ш. ответила: «Участие в студенческом научном обществе несет в себе такую задачу, причем, по любому интересующему вопросу можете обращаться в отдел интеллектуальной собственности».  Магомед Израилов рассказал о научных проектах студентов. В частности, об изучении стрептококковой инфекции у детей и рациональном использовании антигистаминных препаратов. Студентами научного общества ДГМУ был изготовлен наиболее эффективный тест для выявления стрептококковой инфекции, который не имеет ограничений по возрасту, диагностирует инфекцию на ранних стадиях и предоставляет готовый результат в течение 5 минут.  Расул Атаев поделился с присутствующими задачами и историей НИИ, рассказал о журнале «Экологическая медицина», упомянув, что статьи студентов также публикуются в газете.
